state,district,year,season,crop,production_tonnes,rainfall_mm
Arunachal Pradesh,EAST SIANG,2006,Whole Year,Dry ginger,5778.0,2259.6
Arunachal Pradesh,EAST SIANG,2006,Whole Year,Oilseeds total,4173.0,2259.6
Arunachal Pradesh,EAST SIANG,2006,Whole Year,Potato,4833.0,2259.6
Arunachal Pradesh,EAST SIANG,2006,Whole Year,Sugarcane,6500.0,2259.6
Arunachal Pradesh,EAST SIANG,2006,Whole Year,Turmeric,386.0,2259.6
Arunachal Pradesh,KURUNG KUMEY,2006,Kharif,Maize,2159.0,2259.6
Arunachal Pradesh,KURUNG KUMEY,2006,Kharif,Rice,5095.0,2259.6
Arunachal Pradesh,KURUNG KUMEY,2006,Kharif,Small millets,783.0,2259.6
Arunachal Pradesh,KURUNG KUMEY,2006,Whole Year,Dry chillies,96.0,2259.6
Arunachal Pradesh,KURUNG KUMEY,2006,Whole Year,Dry ginger,80.0,2259.6
Arunachal Pradesh,KURUNG KUMEY,2006,Whole Year,Oilseeds total,372.0,2259.6
Arunachal Pradesh,KURUNG KUMEY,2006,Whole Year,Potato,2266.0,2259.6
Arunachal Pradesh,KURUNG KUMEY,2006,Whole Year,Turmeric,106.0,2259.6
Arunachal Pradesh,LOHIT,2006,Kharif,Maize,11221.0,2259.6
Arunachal Pradesh,LOHIT,2006,Kharif,Rice,17010.0,2259.6
Arunachal Pradesh,LOHIT,2006,Kharif,Small millets,90.0,2259.6
Arunachal Pradesh,LOHIT,2006,Rabi,Wheat,772.0,2259.6
Arunachal Pradesh,LOHIT,2006,Whole Year,Dry chillies,199.0,2259.6
Arunachal Pradesh,LOHIT,2006,Whole Year,Dry ginger,7294.0,2259.6
Arunachal Pradesh,LOHIT,2006,Whole Year,Oilseeds total,4925.0,2259.6
Arunachal Pradesh,LOHIT,2006,Whole Year,Potato,5719.0,2259.6
Arunachal Pradesh,LOHIT,2006,Whole Year,Sugarcane,133.0,2259.6
Arunachal Pradesh,LOHIT,2006,Whole Year,Turmeric,330.0,2259.6
Arunachal Pradesh,LOWER DIBANG VALLEY,2006,Kharif,Maize,9745.0,2259.6
Arunachal Pradesh,LOWER DIBANG VALLEY,2006,Kharif,Rice,14149.0,2259.6
Arunachal Pradesh,LOWER DIBANG VALLEY,2006,Kharif,Small millets,1042.0,2259.6
Arunachal Pradesh,LOWER DIBANG VALLEY,2006,Rabi,Wheat,375.0,2259.6
Arunachal Pradesh,LOWER DIBANG VALLEY,2006,Whole Year,Dry chillies,72.0,2259.6
Arunachal Pradesh,LOWER DIBANG VALLEY,2006,Whole Year,Dry ginger,20625.0,2259.6
Arunachal Pradesh,LOWER DIBANG VALLEY,2006,Whole Year,Oilseeds total,120.0,2259.6
Arunachal Pradesh,LOWER DIBANG VALLEY,2006,Whole Year,Potato,1120.0,2259.6
Arunachal Pradesh,LOWER DIBANG VALLEY,2006,Whole Year,Sugarcane,800.0,2259.6
Arunachal Pradesh,LOWER DIBANG VALLEY,2006,Whole Year,Turmeric,560.0,2259.6
Arunachal Pradesh,LOWER SUBANSIRI,2006,Kharif,Maize,2222.0,2259.6
Arunachal Pradesh,LOWER SUBANSIRI,2006,Kharif,Rice,12075.0,2259.6
Arunachal Pradesh,LOWER SUBANSIRI,2006,Kharif,Small millets,3656.0,2259.6
Arunachal Pradesh,LOWER SUBANSIRI,2006,Rabi,Wheat,10.0,2259.6
Arunachal Pradesh,LOWER SUBANSIRI,2006,Whole Year,Dry chillies,244.0,2259.6
Arunachal Pradesh,LOWER SUBANSIRI,2006,Whole Year,Dry ginger,494.0,2259.6
Arunachal Pradesh,LOWER SUBANSIRI,2006,Whole Year,Oilseeds total,192.0,2259.6
Arunachal Pradesh,LOWER SUBANSIRI,2006,Whole Year,Potato,3587.0,2259.6
Arunachal Pradesh,LOWER SUBANSIRI,2006,Whole Year,Sugarcane,1363.0,2259.6
Arunachal Pradesh,PAPUM PARE,2006,Kharif,Maize,4500.0,2259.6
Arunachal Pradesh,PAPUM PARE,2006,Kharif,Rice,15139.0,2259.6
Arunachal Pradesh,PAPUM PARE,2006,Kharif,Small millets,904.0,2259.6
Arunachal Pradesh,PAPUM PARE,2006,Rabi,Wheat,306.0,2259.6
Arunachal Pradesh,PAPUM PARE,2006,Whole Year,Dry chillies,96.0,2259.6
Arunachal Pradesh,PAPUM PARE,2006,Whole Year,Dry ginger,750.0,2259.6
Arunachal Pradesh,PAPUM PARE,2006,Whole Year,Oilseeds total,992.0,2259.6
Arunachal Pradesh,PAPUM PARE,2006,Whole Year,Potato,1890.0,2259.6
Arunachal Pradesh,TAWANG,2006,Kharif,Maize,1420.0,2259.6
Arunachal Pradesh,TAWANG,2006,Kharif,Rice,1082.0,2259.6
Arunachal Pradesh,TAWANG,2006,Kharif,Small millets,1002.0,2259.6
Arunachal Pradesh,TAWANG,2006,Rabi,Wheat,2553.0,2259.6
Arunachal Pradesh,TAWANG,2006,Whole Year,Dry chillies,130.0,2259.6
Arunachal Pradesh,TAWANG,2006,Whole Year,Dry ginger,65.0,2259.6
Arunachal Pradesh,TAWANG,2006,Whole Year,Oilseeds total,233.0,2259.6
Arunachal Pradesh,TAWANG,2006,Whole Year,Potato,3250.0,2259.6
Arunachal Pradesh,TAWANG,2006,Whole Year,Turmeric,30.0,2259.6
Arunachal Pradesh,TIRAP,2006,Kharif,Maize,3319.0,2259.6
Arunachal Pradesh,TIRAP,2006,Kharif,Rice,3961.0,2259.6
Arunachal Pradesh,TIRAP,2006,Kharif,Small millets,3635.0,2259.6
Arunachal Pradesh,TIRAP,2006,Rabi,Wheat,26.0,2259.6
Arunachal Pradesh,TIRAP,2006,Whole Year,Dry chillies,155.0,2259.6
Arunachal Pradesh,TIRAP,2006,Whole Year,Dry ginger,534.0,2259.6
Arunachal Pradesh,TIRAP,2006,Whole Year,Oilseeds total,2408.0,2259.6
Arunachal Pradesh,TIRAP,2006,Whole Year,Potato,326.0,2259.6
Arunachal Pradesh,TIRAP,2006,Whole Year,Sugarcane,1077.0,2259.6
Arunachal Pradesh,UPPER SIANG,2006,Kharif,Maize,2640.0,2259.6
Arunachal Pradesh,UPPER SIANG,2006,Kharif,Rice,8087.0,2259.6
Arunachal Pradesh,UPPER SIANG,2006,Kharif,Small millets,1100.0,2259.6
Arunachal Pradesh,UPPER SIANG,2006,Whole Year,Dry chillies,112.0,2259.6
Arunachal Pradesh,UPPER SIANG,2006,Whole Year,Dry ginger,1200.0,2259.6
Arunachal Pradesh,UPPER SIANG,2006,Whole Year,Oilseeds total,50.0,2259.6
Arunachal Pradesh,UPPER SIANG,2006,Whole Year,Potato,400.0,2259.6
Arunachal Pradesh,UPPER SIANG,2006,Whole Year,Sugarcane,500.0,2259.6
Arunachal Pradesh,UPPER SUBANSIRI,2006,Kharif,Maize,1086.0,2259.6
Arunachal Pradesh,UPPER SUBANSIRI,2006,Kharif,Rice,5063.0,2259.6
Arunachal Pradesh,UPPER SUBANSIRI,2006,Kharif,Small millets,1113.0,2259.6
Arunachal Pradesh,UPPER SUBANSIRI,2006,Rabi,Wheat,43.0,2259.6
Arunachal Pradesh,UPPER SUBANSIRI,2006,Whole Year,Dry chillies,398.0,2259.6
Arunachal Pradesh,UPPER SUBANSIRI,2006,Whole Year,Dry ginger,1160.0,2259.6
Arunachal Pradesh,UPPER SUBANSIRI,2006,Whole Year,Oilseeds total,1944.0,2259.6
Arunachal Pradesh,UPPER SUBANSIRI,2006,Whole Year,Potato,2240.0,2259.6
Arunachal Pradesh,UPPER SUBANSIRI,2006,Whole Year,Sugarcane,1077.0,2259.6
Arunachal Pradesh,WEST KAMENG,2006,Kharif,Maize,4394.0,2259.6
Arunachal Pradesh,WEST KAMENG,2006,Kharif,Rice,774.0,2259.6
Arunachal Pradesh,WEST KAMENG,2006,Kharif,Small millets,943.0,2259.6
Arunachal Pradesh,WEST KAMENG,2006,Rabi,Wheat,673.0,2259.6
Arunachal Pradesh,WEST KAMENG,2006,Whole Year,Dry chillies,146.0,2259.6
Arunachal Pradesh,WEST KAMENG,2006,Whole Year,Dry ginger,23.0,2259.6
Arunachal Pradesh,WEST KAMENG,2006,Whole Year,Oilseeds total,235.0,2259.6
Arunachal Pradesh,WEST KAMENG,2006,Whole Year,Potato,2021.0,2259.6
Arunachal Pradesh,WEST SIANG,2006,Kharif,Maize,4184.0,2259.6
Arunachal Pradesh,WEST SIANG,2006,Kharif,Rice,21275.0,2259.6
Arunachal Pradesh,WEST SIANG,2006,Kharif,Small millets,2166.0,2259.6
Arunachal Pradesh,WEST SIANG,2006,Rabi,Wheat,95.0,2259.6
Arunachal Pradesh,WEST SIANG,2006,Whole Year,Dry chillies,238.0,2259.6
Arunachal Pradesh,WEST SIANG,2006,Whole Year,Dry ginger,1636.0,2259.6
Arunachal Pradesh,WEST SIANG,2006,Whole Year,Oilseeds total,1726.0,2259.6
Arunachal Pradesh,WEST SIANG,2006,Whole Year,Potato,1801.0,2259.6
Arunachal Pradesh,WEST SIANG,2006,Whole Year,Sugarcane,2607.0,2259.6
Arunachal Pradesh,WEST SIANG,2006,Whole Year,Turmeric,218.0,2259.6
Arunachal Pradesh,ANJAW,2007,Kharif,Maize,3763.0,3020.7
Arunachal Pradesh,ANJAW,2007,Kharif,Rice,2530.0,3020.7
Arunachal Pradesh,ANJAW,2007,Kharif,Small millets,521.0,3020.7
Arunachal Pradesh,ANJAW,2007,Rabi,Wheat,48.0,3020.7
Arunachal Pradesh,ANJAW,2007,Whole Year,Dry chillies,314.0,3020.7
Arunachal Pradesh,ANJAW,2007,Whole Year,Dry ginger,1179.0,3020.7
Arunachal Pradesh,ANJAW,2007,Whole Year,Oilseeds total,98.0,3020.7
Arunachal Pradesh,ANJAW,2007,Whole Year,Potato,847.0,3020.7
Arunachal Pradesh,ANJAW,2007,Whole Year,Sugarcane,36.0,3020.7
Arunachal Pradesh,ANJAW,2007,Whole Year,Turmeric,90.0,3020.7
Arunachal Pradesh,CHANGLANG,2007,Kharif,Maize,1759.0,3020.7
Arunachal Pradesh,CHANGLANG,2007,Kharif,Rice,27398.0,3020.7
Arunachal Pradesh,CHANGLANG,2007,Kharif,Small millets,1759.0,3020.7
Arunachal Pradesh,CHANGLANG,2007,Rabi,Wheat,482.0,3020.7
Arunachal Pradesh,CHANGLANG,2007,Whole Year,Dry chillies,990.0,3020.7
Arunachal Pradesh,CHANGLANG,2007,Whole Year,Dry ginger,3043.0,3020.7
Arunachal Pradesh,CHANGLANG,2007,Whole Year,Oilseeds total,2996.0,3020.7
Arunachal Pradesh,CHANGLANG,2007,Whole Year,Potato,180.0,3020.7
Arunachal Pradesh,CHANGLANG,2007,Whole Year,Sugarcane,4899.0,3020.7
Arunachal Pradesh,CHANGLANG,2007,Whole Year,Turmeric,276.0,3020.7
Arunachal Pradesh,DIBANG VALLEY,2007,Kharif,Maize,1504.0,3020.7
Arunachal Pradesh,DIBANG VALLEY,2007,Kharif,Rice,839.0,3020.7
Arunachal Pradesh,DIBANG VALLEY,2007,Kharif,Small millets,228.0,3020.7
Arunachal Pradesh,DIBANG VALLEY,2007,Whole Year,Dry chillies,31.0,3020.7
Arunachal Pradesh,DIBANG VALLEY,2007,Whole Year,Dry ginger,101.0,3020.7
Arunachal Pradesh,DIBANG VALLEY,2007,Whole Year,Oilseeds total,106.0,3020.7
Arunachal Pradesh,DIBANG VALLEY,2007,Whole Year,Potato,268.0,3020.7
Arunachal Pradesh,EAST KAMENG,2007,Kharif,Maize,3131.0,3020.7
Arunachal Pradesh,EAST KAMENG,2007,Kharif,Rice,6952.0,3020.7
Arunachal Pradesh,EAST KAMENG,2007,Kharif,Small millets,485.0,3020.7
Arunachal Pradesh,EAST KAMENG,2007,Rabi,Wheat,52.0,3020.7
Arunachal Pradesh,EAST KAMENG,2007,Whole Year,Dry chillies,126.0,3020.7
Arunachal Pradesh,EAST KAMENG,2007,Whole Year,Dry ginger,225.0,3020.7
Arunachal Pradesh,EAST KAMENG,2007,Whole Year,Oilseeds total,1210.0,3020.7
Arunachal Pradesh,EAST KAMENG,2007,Whole Year,Potato,581.0,3020.7
Arunachal Pradesh,EAST SIANG,2007,Kharif,Maize,5348.0,3020.7
Arunachal Pradesh,EAST SIANG,2007,Kharif,Rice,19799.0,3020.7
Arunachal Pradesh,EAST SIANG,2007,Kharif,Small millets,2528.0,3020.7
Arunachal Pradesh,EAST SIANG,2007,Rabi,Wheat,67.0,3020.7
Arunachal Pradesh,EAST SIANG,2007,Whole Year,Dry chillies,180.0,3020.7
Arunachal Pradesh,EAST SIANG,2007,Whole Year,Dry ginger,5581.0,3020.7
Arunachal Pradesh,EAST SIANG,2007,Whole Year,Oilseeds total,3752.0,3020.7
Arunachal Pradesh,EAST SIANG,2007,Whole Year,Potato,4899.0,3020.7
Arunachal Pradesh,EAST SIANG,2007,Whole Year,Sugarcane,7280.0,3020.7
Arunachal Pradesh,EAST SIANG,2007,Whole Year,Turmeric,369.0,3020.7
Arunachal Pradesh,KURUNG KUMEY,2007,Kharif,Maize,750.0,3020.7
Arunachal Pradesh,KURUNG KUMEY,2007,Kharif,Rice,615.0,3020.7
Arunachal Pradesh,KURUNG KUMEY,2007,Kharif,Small millets,63.0,3020.7
Arunachal Pradesh,KURUNG KUMEY,2007,Whole Year,Dry chillies,2.0,3020.7
Arunachal Pradesh,KURUNG KUMEY,2007,Whole Year,Dry ginger,15.0,3020.7
Arunachal Pradesh,KURUNG KUMEY,2007,Whole Year,Oilseeds total,15.0,3020.7
Arunachal Pradesh,KURUNG KUMEY,2007,Whole Year,Potato,15.0,3020.7
Arunachal Pradesh,LOHIT,2007,Kharif,Maize,8855.0,3020.7
Arunachal Pradesh,LOHIT,2007,Kharif,Rice,16833.0,3020.7
Arunachal Pradesh,LOHIT,2007,Kharif,Small millets,78.0,3020.7
Arunachal Pradesh,LOHIT,2007,Rabi,Wheat,664.0,3020.7
Arunachal Pradesh,LOHIT,2007,Whole Year,Dry chillies,190.0,3020.7
Arunachal Pradesh,LOHIT,2007,Whole Year,Dry ginger,7324.0,3020.7
Arunachal Pradesh,LOHIT,2007,Whole Year,Oilseeds total,8930.0,3020.7
Arunachal Pradesh,LOHIT,2007,Whole Year,Potato,5704.0,3020.7
Arunachal Pradesh,LOHIT,2007,Whole Year,Sugarcane,130.0,3020.7
Arunachal Pradesh,LOHIT,2007,Whole Year,Turmeric,387.0,3020.7
Arunachal Pradesh,LOWER DIBANG VALLEY,2007,Kharif,Maize,9984.0,3020.7
Arunachal Pradesh,LOWER DIBANG VALLEY,2007,Kharif,Rice,13477.0,3020.7
Arunachal Pradesh,LOWER DIBANG VALLEY,2007,Kharif,Small millets,1087.0,3020.7
Arunachal Pradesh,LOWER DIBANG VALLEY,2007,Rabi,Wheat,364.0,3020.7
Arunachal Pradesh,LOWER DIBANG VALLEY,2007,Whole Year,Dry chillies,77.0,3020.7
Arunachal Pradesh,LOWER DIBANG VALLEY,2007,Whole Year,Dry ginger,21375.0,3020.7
Arunachal Pradesh,LOWER DIBANG VALLEY,2007,Whole Year,Oilseeds total,4500.0,3020.7
Arunachal Pradesh,LOWER DIBANG VALLEY,2007,Whole Year,Potato,2304.0,3020.7
Arunachal Pradesh,LOWER DIBANG VALLEY,2007,Whole Year,Sugarcane,850.0,3020.7
Arunachal Pradesh,LOWER DIBANG VALLEY,2007,Whole Year,Turmeric,616.0,3020.7
Arunachal Pradesh,LOWER SUBANSIRI,2007,Kharif,Maize,1118.0,3020.7
Arunachal Pradesh,LOWER SUBANSIRI,2007,Kharif,Rice,9459.0,3020.7
Arunachal Pradesh,LOWER SUBANSIRI,2007,Kharif,Small millets,1341.0,3020.7
Arunachal Pradesh,LOWER SUBANSIRI,2007,Rabi,Wheat,3.0,3020.7
Arunachal Pradesh,LOWER SUBANSIRI,2007,Whole Year,Dry chillies,356.0,3020.7
Arunachal Pradesh,LOWER SUBANSIRI,2007,Whole Year,Dry ginger,600.0,3020.7
Arunachal Pradesh,LOWER SUBANSIRI,2007,Whole Year,Oilseeds total,1730.0,3020.7
Arunachal Pradesh,LOWER SUBANSIRI,2007,Whole Year,Potato,3863.0,3020.7
Arunachal Pradesh,LOWER SUBANSIRI,2007,Whole Year,Sugarcane,1450.0,3020.7
Arunachal Pradesh,PAPUM PARE,2007,Kharif,Maize,4320.0,3020.7
Arunachal Pradesh,PAPUM PARE,2007,Kharif,Rice,13854.0,3020.7
Arunachal Pradesh,PAPUM PARE,2007,Kharif,Small millets,750.0,3020.7
Arunachal Pradesh,PAPUM PARE,2007,Rabi,Wheat,240.0,3020.7
Arunachal Pradesh,PAPUM PARE,2007,Whole Year,Dry chillies,77.0,3020.7
Arunachal Pradesh,PAPUM PARE,2007,Whole Year,Dry ginger,626.0,3020.7
Arunachal Pradesh,PAPUM PARE,2007,Whole Year,Oilseeds total,1810.0,3020.7
Arunachal Pradesh,PAPUM PARE,2007,Whole Year,Potato,1650.0,3020.7
Arunachal Pradesh,PAPUM PARE,2007,Whole Year,Sugarcane,2888.0,3020.7
Arunachal Pradesh,PAPUM PARE,2007,Whole Year,Turmeric,116.0,3020.7
Arunachal Pradesh,TAWANG,2007,Kharif,Maize,1420.0,3020.7
Arunachal Pradesh,TAWANG,2007,Kharif,Rice,1082.0,3020.7
Arunachal Pradesh,TAWANG,2007,Kharif,Small millets,1002.0,3020.7
Arunachal Pradesh,TAWANG,2007,Rabi,Wheat,2535.0,3020.7
Arunachal Pradesh,TAWANG,2007,Whole Year,Dry chillies,130.0,3020.7
Arunachal Pradesh,TAWANG,2007,Whole Year,Dry ginger,65.0,3020.7
Arunachal Pradesh,TAWANG,2007,Whole Year,Oilseeds total,233.0,3020.7
Arunachal Pradesh,TAWANG,2007,Whole Year,Potato,3250.0,3020.7
Arunachal Pradesh,TAWANG,2007,Whole Year,Turmeric,31.0,3020.7
Arunachal Pradesh,TIRAP,2007,Kharif,Maize,3328.0,3020.7
Arunachal Pradesh,TIRAP,2007,Kharif,Rice,3971.0,3020.7
Arunachal Pradesh,TIRAP,2007,Kharif,Small millets,3635.0,3020.7
Arunachal Pradesh,TIRAP,2007,Rabi,Wheat,25.0,3020.7
Arunachal Pradesh,TIRAP,2007,Whole Year,Dry chillies,150.0,3020.7
Arunachal Pradesh,TIRAP,2007,Whole Year,Dry ginger,438.0,3020.7
Arunachal Pradesh,TIRAP,2007,Whole Year,Oilseeds total,728.0,3020.7
Arunachal Pradesh,TIRAP,2007,Whole Year,Potato,208.0,3020.7
Arunachal Pradesh,UPPER SIANG,2007,Kharif,Maize,2020.0,3020.7
Arunachal Pradesh,UPPER SIANG,2007,Kharif,Rice,7514.0,3020.7
Arunachal Pradesh,UPPER SIANG,2007,Kharif,Small millets,860.0,3020.7
Arunachal Pradesh,UPPER SIANG,2007,Whole Year,Dry chillies,115.0,3020.7
Arunachal Pradesh,UPPER SIANG,2007,Whole Year,Dry ginger,1275.0,3020.7
Arunachal Pradesh,UPPER SIANG,2007,Whole Year,Oilseeds total,51.0,3020.7
Arunachal Pradesh,UPPER SIANG,2007,Whole Year,Potato,425.0,3020.7
Arunachal Pradesh,UPPER SIANG,2007,Whole Year,Sugarcane,550.0,3020.7
Arunachal Pradesh,UPPER SUBANSIRI,2007,Kharif,Maize,1273.0,3020.7
Arunachal Pradesh,UPPER SUBANSIRI,2007,Kharif,Rice,11079.0,3020.7
Arunachal Pradesh,UPPER SUBANSIRI,2007,Kharif,Small millets,1938.0,3020.7
Arunachal Pradesh,UPPER SUBANSIRI,2007,Rabi,Wheat,45.0,3020.7
Arunachal Pradesh,UPPER SUBANSIRI,2007,Whole Year,Dry chillies,508.0,3020.7
Arunachal Pradesh,UPPER SUBANSIRI,2007,Whole Year,Dry ginger,2866.0,3020.7
Arunachal Pradesh,UPPER SUBANSIRI,2007,Whole Year,Oilseeds total,459.0,3020.7
Arunachal Pradesh,UPPER SUBANSIRI,2007,Whole Year,Potato,1420.0,3020.7
Arunachal Pradesh,UPPER SUBANSIRI,2007,Whole Year,Sugarcane,1008.0,3020.7
Arunachal Pradesh,WEST KAMENG,2007,Kharif,Maize,4538.0,3020.7
Arunachal Pradesh,WEST KAMENG,2007,Kharif,Rice,809.0,3020.7
Arunachal Pradesh,WEST KAMENG,2007,Kharif,Small millets,947.0,3020.7
Arunachal Pradesh,WEST KAMENG,2007,Rabi,Wheat,673.0,3020.7
Arunachal Pradesh,WEST KAMENG,2007,Whole Year,Dry chillies,153.0,3020.7
Arunachal Pradesh,WEST KAMENG,2007,Whole Year,Dry ginger,70.0,3020.7
Arunachal Pradesh,WEST KAMENG,2007,Whole Year,Oilseeds total,158.0,3020.7
Arunachal Pradesh,WEST KAMENG,2007,Whole Year,Potato,1544.0,3020.7
Arunachal Pradesh,WEST SIANG,2007,Kharif,Maize,4319.0,3020.7
Arunachal Pradesh,WEST SIANG,2007,Kharif,Rice,21935.0,3020.7
Arunachal Pradesh,WEST SIANG,2007,Kharif,Small millets,2203.0,3020.7
Arunachal Pradesh,WEST SIANG,2007,Rabi,Wheat,96.0,3020.7
Arunachal Pradesh,WEST SIANG,2007,Whole Year,Dry chillies,235.0,3020.7
Arunachal Pradesh,WEST SIANG,2007,Whole Year,Dry ginger,2624.0,3020.7
Arunachal Pradesh,WEST SIANG,2007,Whole Year,Oilseeds total,1792.0,3020.7
Arunachal Pradesh,WEST SIANG,2007,Whole Year,Potato,2015.0,3020.7
Arunachal Pradesh,WEST SIANG,2007,Whole Year,Sugarcane,2663.0,3020.7
Arunachal Pradesh,WEST SIANG,2007,Whole Year,Turmeric,234.0,3020.7
Arunachal Pradesh,ANJAW,2008,Kharif,Maize,4049.0,2244.4
Arunachal Pradesh,ANJAW,2008,Kharif,Rice,2516.0,2244.4
Arunachal Pradesh,ANJAW,2008,Kharif,Small millets,553.0,2244.4
Arunachal Pradesh,ANJAW,2008,Rabi,Wheat,49.0,2244.4
Arunachal Pradesh,ANJAW,2008,Whole Year,Dry chillies,26.0,2244.4
Arunachal Pradesh,ANJAW,2008,Whole Year,Dry ginger,1267.0,2244.4
Arunachal Pradesh,ANJAW,2008,Whole Year,Oilseeds total,95.0,2244.4
Arunachal Pradesh,ANJAW,2008,Whole Year,Potato,936.0,2244.4
Arunachal Pradesh,ANJAW,2008,Whole Year,Sugarcane,38.0,2244.4
Arunachal Pradesh,ANJAW,2008,Whole Year,Turmeric,93.0,2244.4
Arunachal Pradesh,CHANGLANG,2008,Kharif,Maize,1346.0,2244.4
Arunachal Pradesh,CHANGLANG,2008,Kharif,Rice,35010.0,2244.4
Arunachal Pradesh,CHANGLANG,2008,Kharif,Small millets,2120.0,2244.4
Arunachal Pradesh,CHANGLANG,2008,Rabi,Wheat,548.0,2244.4
Arunachal Pradesh,CHANGLANG,2008,Whole Year,Dry chillies,992.0,2244.4
Arunachal Pradesh,CHANGLANG,2008,Whole Year,Dry ginger,3531.0,2244.4
Arunachal Pradesh,CHANGLANG,2008,Whole Year,Oilseeds total,3024.0,2244.4
Arunachal Pradesh,CHANGLANG,2008,Whole Year,Potato,120.0,2244.4
Arunachal Pradesh,CHANGLANG,2008,Whole Year,Sugarcane,6211.0,2244.4
Arunachal Pradesh,CHANGLANG,2008,Whole Year,Turmeric,353.0,2244.4
Arunachal Pradesh,DIBANG VALLEY,2008,Kharif,Maize,1550.0,2244.4
Arunachal Pradesh,DIBANG VALLEY,2008,Kharif,Rice,839.0,2244.4
Arunachal Pradesh,DIBANG VALLEY,2008,Kharif,Small millets,255.0,2244.4
Arunachal Pradesh,DIBANG VALLEY,2008,Whole Year,Dry ginger,125.0,2244.4
Arunachal Pradesh,DIBANG VALLEY,2008,Whole Year,Oilseeds total,125.0,2244.4
Arunachal Pradesh,DIBANG VALLEY,2008,Whole Year,Potato,305.0,2244.4
Arunachal Pradesh,DIBANG VALLEY,2008,Whole Year,Turmeric,39.0,2244.4
Arunachal Pradesh,EAST KAMENG,2008,Kharif,Maize,3211.0,2244.4
Arunachal Pradesh,EAST KAMENG,2008,Kharif,Rice,6933.0,2244.4
Arunachal Pradesh,EAST KAMENG,2008,Kharif,Small millets,491.0,2244.4
Arunachal Pradesh,EAST KAMENG,2008,Rabi,Wheat,56.0,2244.4
Arunachal Pradesh,EAST KAMENG,2008,Whole Year,Dry chillies,129.0,2244.4
Arunachal Pradesh,EAST KAMENG,2008,Whole Year,Dry ginger,231.0,2244.4
Arunachal Pradesh,EAST KAMENG,2008,Whole Year,Oilseeds total,1223.0,2244.4
Arunachal Pradesh,EAST KAMENG,2008,Whole Year,Potato,614.0,2244.4
Arunachal Pradesh,EAST KAMENG,2008,Whole Year,Sugarcane,187.0,2244.4
Arunachal Pradesh,EAST KAMENG,2008,Whole Year,Turmeric,62.0,2244.4
Arunachal Pradesh,EAST SIANG,2008,Kharif,Maize,6491.0,2244.4
Arunachal Pradesh,EAST SIANG,2008,Kharif,Rice,19761.0,2244.4
Arunachal Pradesh,EAST SIANG,2008,Kharif,Small millets,2740.0,2244.4
Arunachal Pradesh,EAST SIANG,2008,Rabi,Wheat,108.0,2244.4
Arunachal Pradesh,EAST SIANG,2008,Whole Year,Dry chillies,192.0,2244.4
Arunachal Pradesh,EAST SIANG,2008,Whole Year,Dry ginger,5625.0,2244.4
Arunachal Pradesh,EAST SIANG,2008,Whole Year,Oilseeds total,4200.0,2244.4
Arunachal Pradesh,EAST SIANG,2008,Whole Year,Potato,5719.0,2244.4
Arunachal Pradesh,EAST SIANG,2008,Whole Year,Sugarcane,6619.0,2244.4
Arunachal Pradesh,EAST SIANG,2008,Whole Year,Turmeric,386.0,2244.4
Arunachal Pradesh,KURUNG KUMEY,2008,Kharif,Maize,750.0,2244.4
Arunachal Pradesh,KURUNG KUMEY,2008,Kharif,Rice,615.0,2244.4
Arunachal Pradesh,KURUNG KUMEY,2008,Kharif,Small millets,63.0,2244.4
Arunachal Pradesh,KURUNG KUMEY,2008,Whole Year,Dry ginger,132.0,2244.4
Arunachal Pradesh,KURUNG KUMEY,2008,Whole Year,Oilseeds total,15.0,2244.4
Arunachal Pradesh,KURUNG KUMEY,2008,Whole Year,Potato,15.0,2244.4
Arunachal Pradesh,KURUNG KUMEY,2008,Whole Year,Turmeric,5.0,2244.4
Arunachal Pradesh,LOHIT,2008,Kharif,Maize,10044.0,2244.4
Arunachal Pradesh,LOHIT,2008,Kharif,Rice,17952.0,2244.4
Arunachal Pradesh,LOHIT,2008,Kharif,Small millets,76.0,2244.4
Arunachal Pradesh,LOHIT,2008,Rabi,Wheat,698.0,2244.4
Arunachal Pradesh,LOHIT,2008,Whole Year,Dry chillies,204.0,2244.4
Arunachal Pradesh,LOHIT,2008,Whole Year,Dry ginger,7778.0,2244.4
Arunachal Pradesh,LOHIT,2008,Whole Year,Oilseeds total,10642.0,2244.4
Arunachal Pradesh,LOHIT,2008,Whole Year,Potato,6295.0,2244.4
Arunachal Pradesh,LOHIT,2008,Whole Year,Sugarcane,134.0,2244.4
Arunachal Pradesh,LOHIT,2008,Whole Year,Turmeric,394.0,2244.4
Arunachal Pradesh,LOWER DIBANG VALLEY,2008,Kharif,Maize,10044.0,2244.4
Arunachal Pradesh,LOWER DIBANG VALLEY,2008,Kharif,Rice,13610.0,2244.4
Arunachal Pradesh,LOWER DIBANG VALLEY,2008,Kharif,Small millets,1073.0,2244.4
Arunachal Pradesh,LOWER DIBANG VALLEY,2008,Rabi,Wheat,386.0,2244.4
Arunachal Pradesh,LOWER DIBANG VALLEY,2008,Whole Year,Dry chillies,75.0,2244.4
Arunachal Pradesh,LOWER DIBANG VALLEY,2008,Whole Year,Dry ginger,21248.0,2244.4
Arunachal Pradesh,LOWER DIBANG VALLEY,2008,Whole Year,Oilseeds total,4542.0,2244.4
Arunachal Pradesh,LOWER DIBANG VALLEY,2008,Whole Year,Potato,2360.0,2244.4
